,Unnamed: 0,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6121,7821,CA-2016-169334,2016-10-21,2016-10-24,Second Class,GW-14605,Consumer,United States,Jackson,Tennessee,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9.0,0.2,6.9795
6122,7822,US-2014-115413,2014-08-26,2014-09-01,Standard Class,PP-18955,Home Office,United States,Newark,Delaware,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,8.64,3.0,0.0,2.5056
6123,7823,US-2014-115413,2014-08-26,2014-09-01,Standard Class,PP-18955,Home Office,United States,Newark,Delaware,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3.0,0.0,52.4895
6124,7824,CA-2014-125150,2014-05-16,2014-05-23,Standard Class,PW-19030,Corporate,United States,Los Angeles,California,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5.0,0.2,17.466
6125,7825,CA-2015-127327,2015-02-03,2015-02-07,Standard Class,PW-19030,Corporate,United States,Rome,New York,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1.0,0.1,15.147
6127,7828,CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,Corporate,United States,San Diego,California,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3.0,0.2,6.3936
6128,7829,CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,Corporate,United States,San Diego,California,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3.0,0.0,15.4752
6129,7830,CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,Corporate,United States,San Diego,California,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3.0,0.2,38.997
6130,7831,CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,Corporate,United States,San Diego,California,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3.0,0.2,17.6232
6131,7832,CA-2016-112382,2016-05-09,2016-05-13,Standard Class,MB-18085,Consumer,United States,Houston,Texas,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,2.0,0.2,1.9136
6132,7833,CA-2015-128958,2016-06-26,2016-06-26,Standard Class,CR-12820,Home Office,United States,West Palm Beach,Florida,South,Unknown_Product ID,Office Supplies,Art,Crayola Colored Pencils,13.12,5.0,0.2,2.132
6133,7834,CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,Consumer,United States,Los Angeles,California,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2.0,0.2,-15.098
6134,7835,CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,Consumer,United States,New York City,California,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,54.594,2.0,0.2,41.993
6135,7836,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Corporate,United States,Seattle,Washington,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,4.0,0.2,-11.5176
6136,7837,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Corporate,United States,Seattle,Washington,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2.0,0.0,5.796
6137,7838,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Corporate,United States,Seattle,Washington,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2.0,0.0,57.5928
6138,7839,US-2014-137869,2014-03-28,2014-04-02,Standard Class,CV-12295,Consumer,United States,Des Moines,Iowa,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3.0,0.0,2.8764
6139,7841,CA-2016-116603,2016-07-17,2016-07-22,Standard Class,AT-10735,Consumer,United States,New York City,New York,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2.0,0.0,13.788
6140,7842,CA-2014-158470,2014-04-19,2014-04-23,Second Class,AG-10390,Consumer,United States,Arlington,Virginia,South,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3.0,0.0,26.703
6141,7843,CA-2014-158470,2014-04-19,2014-04-23,Second Class,AG-10390,Consumer,United States,Arlington,Virginia,South,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71.28,11.0,0.0,34.2144
6143,7847,CA-2016-128706,2016-02-27,2016-03-02,Standard Class,DW-13540,Consumer,United States,Houston,Texas,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2.0,0.6,-6.8816
6144,7848,CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,Consumer,United States,Irving,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936,3.0,0.2,-3.7872
6145,7849,CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,Consumer,United States,Irving,Texas,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3.0,0.2,-3.168
6146,7850,CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,Consumer,United States,Irving,Texas,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2.0,0.2,1.764
6147,7851,CA-2014-169649,2014-12-09,2014-12-15,Standard Class,TS-21205,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,2.0,0.2,2.9568
6148,7853,CA-2015-144890,2015-12-25,2015-12-29,Standard Class,SM-20320,Home Office,United States,Los Angeles,California,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96,2.0,0.0,4.8804
6149,7855,CA-2017-135587,2017-12-07,2017-12-12,Standard Class,BH-11710,Consumer,United States,Hattiesburg,Mississippi,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52.0,4.0,0.0,23.4
6150,7856,CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,Corporate,United States,New York City,New York,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2.0,0.2,8.9544
6151,7859,CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,Corporate,United States,New York City,New York,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,4.0,0.0,17.982
6152,7860,CA-2017-152261,2017-03-02,2017-03-06,Standard Class,JA-15970,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,4.0,0.7,-12.352
6153,7861,CA-2015-142993,2015-10-12,2015-10-17,Standard Class,Unknown_Customer ID,Consumer,United States,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2.0,0.0,3.401
6154,7862,CA-2015-142993,2015-10-12,2015-10-17,Standard Class,KA-16525,Consumer,United States,Seattle,Washington,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2.0,0.0,0.0
6155,7864,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Consumer,United States,Mesa,Arizona,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,4.0,0.2,6.7048
6156,7865,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Consumer,United States,Mesa,Arizona,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,2.0,0.2,49.716
6157,7868,CA-2016-136994,2016-05-27,2016-06-02,Standard Class,LS-17245,Consumer,United States,Los Angeles,California,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2.0,0.0,6.1548
6158,7869,US-2017-166233,2017-07-03,2017-07-09,Standard Class,MO-17950,Consumer,United States,Jacksonville,California,West,TEC-AC-10002167,Technology,Accessories,Imationآ 8gb Micro Traveldrive Usb 2.0آ Flash Drive,24.0,2.0,0.2,-2.7
6159,7870,CA-2017-122112,2017-09-25,2017-09-29,Standard Class,CA-11965,Corporate,United States,Lakewood,Ohio,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4.0,0.2,8.8624
6160,7871,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Home Office,United States,Lake Forest,California,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2.0,0.0,2.9568
6161,7873,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Home Office,United States,Lake Forest,California,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2.0,0.0,3.852
6162,7874,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Home Office,United States,Lake Forest,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2.0,0.0,45.9754
6163,7875,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Corporate,United States,Portland,Oregon,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104,6.0,0.2,11.2752
6164,7876,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Corporate,United States,Portland,Oregon,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,1.0,0.2,0.8382
6165,7877,CA-2015-148705,2016-06-26,2016-06-26,Standard Class,EB-14170,Consumer,United States,Charlotte,North Carolina,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,2.0,0.2,1.764
6166,7880,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344,6.0,0.2,1.0008
6167,7881,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752,6.0,0.2,10.5534
6168,7882,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,West,TEC-AC-10002006,Office Supplies,Accessories,Memorex Micro Travel Drive 16 GB,102.336,8.0,0.2,14.0712
6169,7883,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,2.0,0.2,3.741
6170,7884,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,7.0,0.2,5.915
6171,7885,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.376,3.0,0.2,7.0128
6172,7886,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5.0,0.2,3.344
6173,7887,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,1.0,0.2,4.6552
6174,7888,CA-2016-113117,2016-08-16,2016-08-22,Standard Class,JP-15520,Consumer,United States,Davis,California,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,5.0,0.0,15.552
6175,7889,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Consumer,United States,Fayetteville,Arkansas,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89,9.0,0.0,5.3703
6176,7892,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Consumer,United States,Fayetteville,Arkansas,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32,3.0,0.0,49.9704
6177,7893,CA-2017-125367,2017-07-23,2017-07-30,Standard Class,NM-18445,Home Office,United States,New York City,New York,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones â€œSnapâ€‌ Scratch Pad Binder Tool for Ring Binders,13.92,3.0,0.2,4.35
6178,7894,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Home Office,United States,Wheeling,West Virginia,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,5.0,0.0,40.376
6179,7895,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Home Office,United States,Wheeling,West Virginia,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2.0,0.0,3.0576
6180,7897,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Consumer,United States,Memphis,Tennessee,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048,7.0,0.2,30.6054
6181,7899,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Consumer,United States,New York City,Tennessee,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32,3.0,0.2,9.12
6182,7900,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Consumer,United States,Memphis,Tennessee,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2.0,0.2,0.4752
6183,7901,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Consumer,United States,Memphis,Tennessee,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,1.0,0.2,0.0
6184,7902,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Consumer,United States,Memphis,Tennessee,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,5.0,0.2,4.797
6185,7903,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Consumer,United States,Memphis,Tennessee,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,2.0,0.2,47.6604
6186,7904,CA-2015-126669,2015-11-07,2015-11-13,Standard Class,DO-13645,Consumer,United States,Houston,Texas,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64,2.0,0.2,26.824
6187,7905,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,Home Office,United States,Dallas,Texas,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,4.464,1.0,0.2,1.674
6188,7906,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,Home Office,United States,Dallas,Texas,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,10.0,0.8,-6.93
6189,7908,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Consumer,United States,Morgan Hill,California,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3.0,0.2,6.7176
6190,7909,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Consumer,United States,Morgan Hill,California,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8.0,0.0,5.9184
6191,7910,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Consumer,United States,Morgan Hill,California,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3.0,0.0,7.308
6192,7911,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Consumer,United States,Morgan Hill,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2.0,0.15,-12.098
6193,7912,CA-2016-167605,2016-04-28,2016-04-30,Second Class,RB-19570,Consumer,United States,Saint Charles,Illinois,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2.0,0.6,-31.8612
6194,7913,US-2017-105697,2017-08-25,2017-08-27,First Class,JE-15715,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2.0,0.2,1.9272
6195,7915,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,Home Office,United States,New York City,New York,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3.0,0.0,8.1072
6196,7917,CA-2017-100783,2017-09-04,2017-09-08,Second Class,JK-16120,Home Office,United States,Garland,Texas,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,1.0,0.2,3.798
6197,7918,CA-2015-152513,2015-07-04,2015-07-08,Second Class,JP-16135,Home Office,United States,San Diego,California,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2.0,0.2,7.4256
6198,7919,CA-2017-139822,2017-09-15,2017-09-15,Standard Class,Dp-13240,Home Office,United States,Waterbury,Connecticut,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2.0,0.2,10.8136
6199,7920,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,Home Office,United States,Waterbury,Connecticut,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2.0,0.0,10.7964
6200,7922,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,Home Office,United States,Hollywood,Florida,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5.0,0.2,38.396
6201,7923,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,Home Office,United States,Hollywood,Florida,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3.0,0.7,-11.418
6202,7924,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,Consumer,United States,Springfield,Virginia,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4.0,0.0,10.7136
6203,7925,CA-2016-125843,2016-06-26,2016-08-16,First Class,RF-19840,Consumer,United States,Springfield,Virginia,South,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7.0,0.0,51.8
6204,7926,CA-2017-120404,2017-11-20,2017-11-24,Second Class,Unknown_Customer ID,Corporate,United States,New York City,New York,East,TEC-AC-10003433,Technology,Binders,Maxell 4.7GB DVD+R 5/Pack,2.97,3.0,0.0,1.3365
6205,7928,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Corporate,United States,New York City,New York,East,FUR-FU-10000820,Furniture,Binders,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3.0,0.0,9.1746
6206,7929,CA-2017-167549,2017-07-25,2017-07-27,First Class,EM-14200,Home Office,United States,Dallas,Texas,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116,6.0,0.3,-4.2588
6207,7930,CA-2016-120082,2016-03-25,2016-03-27,Second Class,DK-12835,Corporate,United States,New York City,New York,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,3.0,0.0,17.856
6208,7931,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,Corporate,United States,Portland,Oregon,West,FUR-CH-10004886,Office Supplies,Binders,Bevis Steel Folding Chairs,230.28,3.0,0.2,23.028
6209,7932,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,Corporate,United States,Portland,Oregon,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,5.0,0.2,34.294
6210,7933,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Corporate,United States,Brentwood,California,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2.0,0.0,11.68
6211,7934,CA-2017-166093,2017-08-17,2017-08-17,Standard Class,RW-19540,Corporate,United States,Brentwood,California,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3.0,0.2,8.997
6212,7935,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Corporate,United States,Brentwood,California,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2.0,0.0,3.852
6213,7936,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Corporate,United States,Brentwood,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3.0,0.2,4.872
6214,7940,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,Corporate,United States,San Diego,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,0.2,-9.1602
6215,7941,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,Corporate,United States,San Diego,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10.0,0.0,35.048
6216,7943,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Consumer,United States,New York City,Texas,Central,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,44.688,7.0,0.2,5.0274
6217,7944,Unknown_Order ID,2017-12-25,2017-12-25,Standard Class,GA-14725,Consumer,United States,Dallas,Texas,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,31.744,2.0,0.2,2.3808
6218,7946,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3.0,0.8,-5.0688
6219,7947,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Consumer,United States,El Paso,Texas,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5.0,0.2,-3.5325
6220,7948,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Consumer,United States,El Paso,Texas,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6.0,0.3,0.0
6221,7949,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Consumer,United States,El Paso,Texas,Central,FUR-FU-10001095,Furniture,Binders,DAX Black Cherry Wood-Tone Poster Frame,63.552,6.0,0.6,-34.9536
6222,7950,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Consumer,United States,El Paso,Texas,West,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3.0,0.2,-22.6716
6223,7951,CA-2015-145814,2015-11-19,2015-11-24,Standard Class,KD-16345,Consumer,United States,New York City,New York,East,Unknown_Product ID,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2.0,0.2,2.244
6224,7953,CA-2014-138359,2014-04-01,2014-04-06,Standard Class,KH-16330,Corporate,United States,Revere,Massachusetts,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4.0,0.0,2.6784
6225,7954,CA-2014-138359,2014-04-01,2014-04-06,Standard Class,KH-16330,Corporate,United States,Revere,Massachusetts,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2.0,0.0,3.0576
6226,7956,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,Corporate,United States,Chico,California,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9,5.0,0.0,6.854
6227,7957,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,Corporate,United States,Chico,California,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4.0,0.0,4.108
6228,7958,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,Corporate,United States,Chico,California,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5.0,0.0,26.973
6229,7959,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,Corporate,United States,Chico,California,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352,3.0,0.2,5.1588
6230,7960,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,Corporate,United States,Chico,California,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1.0,0.2,2.6973
6231,7961,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Corporate,United States,Miramar,Florida,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5.0,0.2,-19.323
6232,7962,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Corporate,United States,Miramar,Florida,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8.0,0.7,-16.1856
6233,7963,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Corporate,United States,Miramar,Florida,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056,4.0,0.2,48.632
6234,7964,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Corporate,United States,Miramar,Florida,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4.0,0.2,7.2576
6235,7965,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Consumer,United States,Miramar,California,South,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.472,8.0,0.2,14.5152
6236,7966,CA-2015-138219,2015-03-23,2015-03-30,Standard Class,BP-11095,Corporate,United States,Los Angeles,California,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4.0,0.0,16.68
6237,7968,CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,Corporate,United States,Denver,Colorado,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1.0,0.2,-2.9985
6238,7969,CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,Corporate,United States,Denver,Colorado,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1.0,0.2,13.5882
6239,7971,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,3.0,0.2,-5.4558
6240,7972,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368,2.0,0.2,3.6288
